produto,quantidade,preco,estado,data_venda,codigo_venda
Notebook,4,nan,,2025-05-03 22:56:23.534018,VND107920
Tablet,-1,2000,RJ,2024-07-31 22:56:23.534020,VND107921
Celular,-1,2000,MG,2025-06-04 22:56:23.534021,VND107922
Tablet,3,3000,CE,2025-03-02 22:56:23.534023,VND107923
Headset,1,2500,PE,2025-02-21 22:56:23.534024,VND107924
Tablet,3,3000,BA,2025-05-26 22:56:23.534026,VND107925
Celular,2,mil,PE,2025-02-24 22:56:23.534027,VND107926
,5,1000,CE,2025-05-20 22:56:23.534029,VND107927
Teclado,1,nan,MG,2024-07-03 22:56:23.534031,VND107928
Notebook,1,mil,SC,2025-04-22 22:56:23.534032,VND107929
Monitor,5,1000,PE,2024-10-24 22:56:23.534034,VND107930
Tablet,1,2000,DF,2024-12-23 22:56:23.534035,VND107931
,5,3000,PR,2025-04-29 22:56:23.534037,VND107932
,1,1000,CE,2024-08-14 22:56:23.534038,VND107933
,-1,1500,PR,2025-03-25 22:56:23.534040,VND107934
Celular,três,1000,SP,2025-06-01 22:56:23.534041,VND107935
Monitor,,3000,CE,2025-04-05 22:56:23.534043,VND107936
Monitor,,3000,RS,2024-07-20 22:56:23.534045,VND107937
Headset,3,nan,SC,2025-03-28 22:56:23.534048,VND107938
Monitor,-1,1000,RJ,2025-06-22 22:56:23.534051,VND107939
,1,3000,RJ,2025-01-10 22:56:23.534053,VND107940
Teclado,4,3000,BA,2024-08-20 22:56:23.534056,VND107941
Celular,5,mil,BA,2025-03-15 22:56:23.534059,VND107942
Celular,-1,nan,RS,2024-10-21 22:56:23.534061,VND107943
Tablet,1,mil,PR,2025-02-16 22:56:23.534064,VND107944
Tablet,,nan,,2025-01-08 22:56:23.534067,VND107945
Tablet,,nan,SP,2024-12-15 22:56:23.534069,VND107946
,5,mil,DF,2025-06-21 22:56:23.534071,VND107947
,4,nan,BA,2024-08-30 22:56:23.534072,VND107948
,1,1500,CE,2024-08-27 22:56:23.534074,VND107949
,1,2000,PE,2025-01-01 22:56:23.534075,VND107950
,4,3000,MG,2025-01-12 22:56:23.534077,VND107951
,4,2500,SC,2024-10-10 22:56:23.534078,VND107952
,4,nan,,2025-04-01 22:56:23.534080,VND107953
Teclado,,2000,CE,2024-08-10 22:56:23.534082,VND107954
,5,nan,PE,2025-03-07 22:56:23.534083,VND107955
,-1,2000,PR,2024-11-27 22:56:23.534085,VND107956
Monitor,três,2500,PR,2024-09-18 22:56:23.534086,VND107957
Monitor,4,1000,SP,2025-05-31 22:56:23.534088,VND107958
Headset,5,1500,RS,2024-08-14 22:56:23.534090,VND107959
Teclado,3,3000,PR,2024-09-23 22:56:23.534091,VND107960
Tablet,1,1000,RJ,2025-06-17 22:56:23.534093,VND107961
Notebook,1,mil,SC,2025-01-25 22:56:23.534094,VND107962
,três,2500,RJ,2024-06-27 22:56:23.534096,VND107963
Headset,três,1500,MG,2025-01-11 22:56:23.534098,VND107964
Notebook,2,1500,SP,2025-02-13 22:56:23.534099,VND107965
,3,1500,MG,2025-05-25 22:56:23.534101,VND107966
Monitor,-1,2500,PR,2025-01-19 22:56:23.534102,VND107967
Headset,três,nan,RS,2024-08-09 22:56:23.534104,VND107968
,4,nan,BA,2025-02-09 22:56:23.534105,VND107969
Headset,4,mil,PE,2025-02-22 22:56:23.534107,VND107970
Celular,-1,nan,PE,2024-12-16 22:56:23.534108,VND107971
,,1000,SP,2024-12-07 22:56:23.534110,VND107972
Monitor,3,3000,CE,2025-04-23 22:56:23.534111,VND107973
Monitor,4,1500,CE,2025-01-01 22:56:23.534113,VND107974
Teclado,três,mil,RJ,2024-11-04 22:56:23.534115,VND107975
Headset,2,mil,RJ,2024-11-07 22:56:23.534116,VND107976
,5,1500,PE,2024-12-18 22:56:23.534118,VND107977
Monitor,1,1000,,2024-12-07 22:56:23.534119,VND107978
Headset,3,nan,SC,2025-06-10 22:56:23.534121,VND107979
Teclado,1,1500,MG,2024-09-01 22:56:23.534122,VND107980
,5,1500,RJ,2024-10-19 22:56:23.534124,VND107981
,3,2500,RS,2025-06-05 22:56:23.534126,VND107982
Teclado,três,2000,PE,2024-10-27 22:56:23.534127,VND107983
Celular,5,mil,SC,2025-03-05 22:56:23.534128,VND107984
,4,1000,MG,2025-01-31 22:56:23.534130,VND107985
Headset,-1,1000,CE,2024-08-21 22:56:23.534132,VND107986
Monitor,4,nan,PE,2024-09-19 22:56:23.534133,VND107987
Monitor,três,1000,DF,2025-04-26 22:56:23.534135,VND107988
Headset,-1,nan,SC,2024-11-08 22:56:23.534136,VND107989
Headset,4,2500,SP,2025-05-30 22:56:23.534138,VND107990
Headset,5,2500,RJ,2024-09-04 22:56:23.534139,VND107991
Tablet,5,3000,BA,2024-09-03 22:56:23.534141,VND107992
,5,nan,RJ,2024-07-05 22:56:23.534143,VND107993
Monitor,1,mil,MG,2025-04-21 22:56:23.534144,VND107994
,três,2500,PE,2025-01-27 22:56:23.534146,VND107995
Teclado,5,nan,CE,2024-07-15 22:56:23.534147,VND107996
Monitor,4,mil,SC,2024-11-12 22:56:23.534149,VND107997
Tablet,2,mil,BA,2025-01-26 22:56:23.534150,VND107998
Headset,três,1000,,2025-01-25 22:56:23.534152,VND107999
Celular,5,3000,RJ,2024-08-18 22:56:23.534153,VND108000
Headset,2,2000,PR,2025-01-23 22:56:23.534155,VND108001
,-1,1500,DF,2024-07-13 22:56:23.534157,VND108002
Headset,4,1500,,2024-09-30 22:56:23.534158,VND108003
Tablet,5,3000,PR,2024-08-11 22:56:23.534160,VND108004
,1,nan,DF,2024-08-11 22:56:23.534161,VND108005
Monitor,1,nan,CE,2025-03-12 22:56:23.534163,VND108006
Headset,-1,nan,RS,2024-07-12 22:56:23.534165,VND108007
Monitor,2,2000,DF,2024-10-21 22:56:23.534166,VND108008
Notebook,,mil,BA,2025-04-04 22:56:23.534168,VND108009
Teclado,1,1500,DF,2025-02-04 22:56:23.534169,VND108010
,três,3000,SC,2024-10-16 22:56:23.534171,VND108011
Monitor,1,nan,RJ,2024-10-06 22:56:23.534173,VND108012
Celular,1,2500,RJ,2024-11-28 22:56:23.534174,VND108013
Teclado,4,1000,CE,2024-08-25 22:56:23.534176,VND108014
,1,2000,PR,2024-11-24 22:56:23.534177,VND108015
,3,nan,PR,2025-02-19 22:56:23.534179,VND108016
Celular,5,1500,RS,2024-11-22 22:56:23.534181,VND108017
Headset,-1,1000,PR,2024-11-27 22:56:23.534182,VND108018
Teclado,1,3000,CE,2024-11-07 22:56:23.534184,VND108019
Monitor,,nan,DF,2024-09-08 22:56:23.534186,VND108020
Teclado,três,1500,RS,2025-06-08 22:56:23.534187,VND108021
Headset,,1000,CE,2025-04-23 22:56:23.534189,VND108022
Tablet,1,2500,SP,2025-01-01 22:56:23.534190,VND108023
,1,2000,MG,2024-08-09 22:56:23.534192,VND108024
Celular,3,3000,PR,2025-06-15 22:56:23.534194,VND108025
Headset,1,1500,BA,2025-02-07 22:56:23.534195,VND108026
Tablet,1,mil,RJ,2025-02-07 22:56:23.534197,VND108027
Teclado,5,2500,MG,2024-09-11 22:56:23.534198,VND108028
Teclado,,2000,PR,2025-03-02 22:56:23.534200,VND108029
Headset,3,2000,PE,2024-07-23 22:56:23.534202,VND108030
Monitor,,mil,,2024-11-09 22:56:23.534203,VND108031
Teclado,3,2500,CE,2024-11-29 22:56:23.534205,VND108032
Monitor,,1500,SC,2024-12-19 22:56:23.534207,VND108033
Monitor,1,2000,DF,2025-04-20 22:56:23.534210,VND108034
,,3000,CE,2024-09-29 22:56:23.534213,VND108035
Monitor,,1000,BA,2024-11-21 22:56:23.534216,VND108036
Notebook,3,3000,RS,2025-01-10 22:56:23.534218,VND108037
,-1,nan,SP,2024-12-07 22:56:23.534221,VND108038
Tablet,2,2000,CE,2024-12-10 22:56:23.534223,VND108039
Tablet,3,1000,CE,2024-09-01 22:56:23.534226,VND108040
Teclado,3,2500,CE,2024-12-06 22:56:23.534229,VND108041
Teclado,3,1000,MG,2025-04-10 22:56:23.534232,VND108042
Monitor,4,1000,DF,2024-12-30 22:56:23.534235,VND108043
,-1,mil,DF,2024-09-02 22:56:23.534237,VND108044
,4,1000,DF,2025-03-09 22:56:23.534240,VND108045
Notebook,4,2000,PE,2024-09-02 22:56:23.534243,VND108046
Monitor,3,mil,MG,2024-12-22 22:56:23.534246,VND108047
Notebook,2,mil,SC,2024-09-22 22:56:23.534247,VND108048
,3,nan,RS,2024-10-29 22:56:23.534249,VND108049
Monitor,1,nan,PE,2025-03-20 22:56:23.534250,VND108050
Celular,2,mil,MG,2025-02-02 22:56:23.534252,VND108051
Celular,4,mil,SP,2024-08-15 22:56:23.534253,VND108052
Headset,três,1500,CE,2025-05-17 22:56:23.534255,VND108053
Monitor,,nan,DF,2024-08-10 22:56:23.534256,VND108054
,,2000,CE,2025-03-26 22:56:23.534258,VND108055
Teclado,-1,1500,MG,2025-01-08 22:56:23.534260,VND108056
Tablet,três,2500,RJ,2024-11-28 22:56:23.534261,VND108057
Headset,5,2500,BA,2024-12-22 22:56:23.534263,VND108058
Teclado,-1,2500,PE,2025-03-20 22:56:23.534265,VND108059
Celular,2,2500,SC,2024-12-14 22:56:23.534267,VND108060
Monitor,4,2500,DF,2024-11-26 22:56:23.534268,VND108061
Headset,2,3000,SP,2025-04-16 22:56:23.534270,VND108062
Monitor,2,mil,PE,2025-06-25 22:56:23.534272,VND108063
Celular,,2000,RS,2024-07-01 22:56:23.534273,VND108064
Headset,3,1500,SC,2024-09-27 22:56:23.534275,VND108065
Celular,1,2500,RS,2024-08-26 22:56:23.534276,VND108066
Notebook,5,3000,DF,2025-03-15 22:56:23.534279,VND108067
Celular,4,nan,RS,2024-11-01 22:56:23.534280,VND108068
,2,3000,MG,2024-12-27 22:56:23.534282,VND108069
,5,3000,BA,2024-11-07 22:56:23.534283,VND108070
Monitor,2,2000,RS,2024-09-01 22:56:23.534285,VND108071
Tablet,três,2500,,2025-03-16 22:56:23.534287,VND108072
Celular,,3000,,2024-09-23 22:56:23.534288,VND108073
Teclado,1,mil,RJ,2025-04-11 22:56:23.534290,VND108074
,,3000,SC,2024-12-23 22:56:23.534291,VND108075
,5,2500,RJ,2025-04-30 22:56:23.534293,VND108076
Tablet,4,2000,BA,2024-09-17 22:56:23.534294,VND108077
Notebook,2,3000,SP,2025-05-26 22:56:23.534296,VND108078
Headset,1,1500,BA,2025-01-27 22:56:23.534298,VND108079
Headset,três,1000,PR,2024-11-29 22:56:23.534299,VND108080
,,nan,PE,2025-04-16 22:56:23.534301,VND108081
Tablet,três,1000,RJ,2024-09-25 22:56:23.534303,VND108082
,5,1000,MG,2025-04-23 22:56:23.534304,VND108083
Headset,,2000,SP,2025-02-05 22:56:23.534306,VND108084
,2,3000,PR,2024-12-21 22:56:23.534307,VND108085
Celular,2,1000,BA,2025-06-17 22:56:23.534309,VND108086
Tablet,três,1000,,2024-11-22 22:56:23.534310,VND108087
Monitor,4,nan,DF,2024-09-03 22:56:23.534312,VND108088
Celular,1,2500,PE,2025-03-02 22:56:23.534314,VND108089
Celular,3,mil,RS,2025-02-26 22:56:23.534315,VND108090
Celular,,mil,CE,2024-07-06 22:56:23.534317,VND108091
Monitor,2,3000,SC,2024-07-13 22:56:23.534318,VND108092
,5,3000,,2024-10-16 22:56:23.534320,VND108093
Notebook,,nan,DF,2024-08-12 22:56:23.534322,VND108094
,4,2500,RJ,2025-04-30 22:56:23.534323,VND108095
,4,3000,SP,2024-10-05 22:56:23.534325,VND108096
,2,mil,SP,2024-09-08 22:56:23.534326,VND108097
Teclado,2,mil,CE,2024-10-23 22:56:23.534328,VND108098
,três,1500,SP,2024-11-13 22:56:23.534330,VND108099
Headset,2,nan,MG,2024-09-29 22:56:23.534331,VND108100
,três,2000,RJ,2024-09-12 22:56:23.534333,VND108101
Tablet,-1,2500,BA,2025-04-29 22:56:23.534334,VND108102
,3,nan,SP,2025-06-17 22:56:23.534336,VND108103
Notebook,2,1000,SP,2025-01-08 22:56:23.534338,VND108104
Tablet,,3000,BA,2024-08-30 22:56:23.534339,VND108105
,,1500,BA,2025-04-02 22:56:23.534341,VND108106
Headset,três,mil,PR,2024-12-02 22:56:23.534342,VND108107
Monitor,-1,1500,PE,2025-02-24 22:56:23.534344,VND108108
,-1,2000,PE,2024-08-01 22:56:23.534345,VND108109
Celular,1,nan,PE,2024-11-18 22:56:23.534347,VND108110
,5,1500,CE,2025-02-01 22:56:23.534349,VND108111
Celular,2,nan,SP,2025-06-19 22:56:23.534350,VND108112
Monitor,três,3000,CE,2024-11-29 22:56:23.534352,VND108113
,,3000,DF,2025-06-08 22:56:23.534353,VND108114
Notebook,-1,mil,PE,2024-07-01 22:56:23.534355,VND108115
Notebook,,1500,SP,2024-07-30 22:56:23.534356,VND108116
Tablet,,3000,PR,2025-02-11 22:56:23.534358,VND108117
Monitor,-1,nan,CE,2024-11-26 22:56:23.534361,VND108118
,3,mil,BA,2025-06-14 22:56:23.534364,VND108119
Notebook,-1,3000,CE,2025-03-17 22:56:23.534366,VND108120
,-1,mil,SP,2024-10-25 22:56:23.534369,VND108121
Monitor,5,1000,CE,2024-09-17 22:56:23.534372,VND108122
Headset,três,nan,SC,2024-11-18 22:56:23.534374,VND108123
Celular,três,mil,BA,2025-02-15 22:56:23.534377,VND108124
,-1,2500,RS,2024-10-05 22:56:23.534379,VND108125
Celular,4,3000,PR,2024-10-06 22:56:23.534382,VND108126
Celular,três,3000,DF,2025-02-12 22:56:23.534384,VND108127
,três,nan,BA,2024-09-16 22:56:23.534385,VND108128
Monitor,três,2000,PE,2024-12-21 22:56:23.534387,VND108129
Monitor,-1,2500,MG,2025-04-03 22:56:23.534388,VND108130
Tablet,,mil,RJ,2024-11-06 22:56:23.534390,VND108131
Celular,2,2500,SP,2024-06-27 22:56:23.534392,VND108132
Tablet,,mil,SC,2024-09-04 22:56:23.534393,VND108133
,5,2500,RJ,2025-06-04 22:56:23.534395,VND108134
Celular,4,1500,PE,2025-05-23 22:56:23.534396,VND108135
Tablet,-1,1000,,2025-04-29 22:56:23.534398,VND108136
Tablet,3,1000,DF,2025-02-09 22:56:23.534399,VND108137
Headset,1,2000,BA,2024-08-01 22:56:23.534401,VND108138
Tablet,-1,2500,CE,2024-12-17 22:56:23.534402,VND108139
Monitor,2,2500,BA,2024-07-30 22:56:23.534404,VND108140
Tablet,1,3000,BA,2024-11-29 22:56:23.534406,VND108141
Celular,3,mil,PE,2024-07-23 22:56:23.534407,VND108142
Tablet,5,nan,PE,2024-09-01 22:56:23.534409,VND108143
Notebook,5,1500,RS,2024-12-30 22:56:23.534410,VND108144
Teclado,3,1500,MG,2024-10-30 22:56:23.534412,VND108145
Celular,,2000,RJ,2025-05-13 22:56:23.534413,VND108146
Notebook,3,1000,CE,2024-07-08 22:56:23.534415,VND108147
,três,2500,CE,2025-02-16 22:56:23.534417,VND108148
Celular,três,nan,RS,2025-04-17 22:56:23.534418,VND108149
Monitor,-1,2000,PE,2024-08-20 22:56:23.534420,VND108150
Teclado,2,mil,PR,2025-02-19 22:56:23.534421,VND108151
Teclado,três,1500,MG,2024-11-03 22:56:23.534423,VND108152
Monitor,4,1500,RS,2024-10-21 22:56:23.534425,VND108153
Teclado,-1,1500,CE,2024-07-02 22:56:23.534426,VND108154
Monitor,-1,2500,BA,2025-01-31 22:56:23.534428,VND108155
Notebook,-1,2500,MG,2024-09-14 22:56:23.534429,VND108156
,1,2500,PR,2024-09-27 22:56:23.534431,VND108157
Headset,1,3000,PE,2024-09-22 22:56:23.534433,VND108158
Celular,5,1000,RS,2025-01-04 22:56:23.534436,VND108159
Monitor,-1,mil,PE,2025-06-09 22:56:23.534437,VND108160
Celular,,1500,RS,2024-08-06 22:56:23.534439,VND108161
,três,1500,CE,2025-06-02 22:56:23.534440,VND108162
Notebook,5,3000,PR,2025-04-26 22:56:23.534442,VND108163
Headset,2,1500,RS,2025-06-21 22:56:23.534444,VND108164
,3,mil,CE,2025-01-26 22:56:23.534445,VND108165
Notebook,1,1500,RS,2024-07-17 22:56:23.534446,VND108166
Teclado,-1,2500,PE,2025-03-15 22:56:23.534448,VND108167
Celular,2,2500,BA,2024-12-14 22:56:23.534450,VND108168
,5,1000,CE,2024-07-31 22:56:23.534451,VND108169
Headset,5,mil,SC,2025-01-24 22:56:23.534453,VND108170
Teclado,1,mil,SC,2024-11-24 22:56:23.534455,VND108171
,5,1500,MG,2025-01-17 22:56:23.534456,VND108172
Headset,,2000,MG,2024-07-27 22:56:23.534458,VND108173
Teclado,5,1500,BA,2024-11-22 22:56:23.534459,VND108174
Notebook,4,1500,SP,2025-04-18 22:56:23.534461,VND108175
Monitor,três,1000,SC,2025-02-26 22:56:23.534462,VND108176
Celular,3,2000,SP,2025-01-28 22:56:23.534464,VND108177
Tablet,5,1500,,2025-02-16 22:56:23.534466,VND108178
Tablet,três,nan,BA,2024-12-10 22:56:23.534467,VND108179
Notebook,três,nan,PR,2025-06-23 22:56:23.534469,VND108180
,4,mil,SC,2024-11-02 22:56:23.534470,VND108181
Celular,2,mil,PE,2025-02-22 22:56:23.534472,VND108182
,5,2000,BA,2024-10-09 22:56:23.534473,VND108183
Celular,,nan,CE,2025-02-16 22:56:23.534475,VND108184
Notebook,2,2500,DF,2024-08-29 22:56:23.534477,VND108185
Celular,três,2500,PE,2024-10-07 22:56:23.534479,VND108186
Monitor,três,2000,RS,2024-09-28 22:56:23.534481,VND108187
,-1,1500,SC,2024-08-14 22:56:23.534482,VND108188
Notebook,5,mil,RS,2024-12-14 22:56:23.534484,VND108189
Monitor,1,2000,SC,2025-05-05 22:56:23.534485,VND108190
Celular,4,nan,SP,2024-10-02 22:56:23.534487,VND108191
Notebook,4,2000,BA,2024-09-30 22:56:23.534488,VND108192
Celular,1,nan,CE,2024-08-02 22:56:23.534490,VND108193
,3,mil,BA,2024-12-24 22:56:23.534492,VND108194
Notebook,três,2500,RJ,2024-12-02 22:56:23.534493,VND108195
Celular,-1,2000,SC,2025-02-01 22:56:23.534495,VND108196
,,mil,RJ,2024-12-12 22:56:23.534496,VND108197
Monitor,4,mil,MG,2025-03-11 22:56:23.534498,VND108198
,2,3000,PR,2025-04-20 22:56:23.534500,VND108199
Monitor,três,nan,BA,2024-07-14 22:56:23.534501,VND108200
Celular,,3000,SP,2025-03-17 22:56:23.534503,VND108201
Notebook,4,2500,CE,2024-12-21 22:56:23.534505,VND108202
Tablet,-1,mil,SC,2024-10-06 22:56:23.534508,VND108203
Monitor,3,mil,CE,2024-10-21 22:56:23.534511,VND108204
Monitor,-1,1500,MG,2024-10-19 22:56:23.534513,VND108205
,2,nan,RS,2025-04-27 22:56:23.534516,VND108206
Teclado,-1,1500,CE,2024-10-29 22:56:23.534519,VND108207
Tablet,,2500,SC,2025-04-04 22:56:23.534521,VND108208
Celular,três,1500,RJ,2025-02-09 22:56:23.534524,VND108209
,2,mil,SP,2025-04-06 22:56:23.534526,VND108210
Notebook,três,nan,CE,2025-01-08 22:56:23.534529,VND108211
Teclado,1,1000,SP,2025-04-26 22:56:23.534532,VND108212
Celular,5,nan,RS,2024-11-12 22:56:23.534534,VND108213
Headset,1,nan,SP,2024-10-22 22:56:23.534537,VND108214
,,3000,RS,2025-04-20 22:56:23.534540,VND108215
Monitor,5,1000,RS,2024-12-26 22:56:23.534542,VND108216
Headset,1,1000,PR,2025-04-09 22:56:23.534544,VND108217
Monitor,5,1000,PR,2025-02-04 22:56:23.534545,VND108218
Monitor,4,nan,,2025-05-11 22:56:23.534547,VND108219
Headset,-1,2500,DF,2024-12-14 22:56:23.534548,VND108220
,2,1000,SP,2025-05-04 22:56:23.534550,VND108221
,5,2000,CE,2024-07-22 22:56:23.534551,VND108222
Headset,4,1500,SP,2025-05-09 22:56:23.534553,VND108223
Celular,-1,2500,RS,2024-10-28 22:56:23.534555,VND108224
Teclado,-1,2000,PR,2024-09-10 22:56:23.534556,VND108225
Teclado,3,nan,PE,2024-08-29 22:56:23.534558,VND108226
Headset,três,nan,RJ,2024-08-30 22:56:23.534559,VND108227
Celular,1,2000,SP,2025-06-18 22:56:23.534561,VND108228
,3,3000,BA,2024-07-15 22:56:23.534562,VND108229
Teclado,três,3000,BA,2025-03-03 22:56:23.534564,VND108230
Celular,três,2000,DF,2024-07-31 22:56:23.534566,VND108231
,,3000,SC,2025-05-31 22:56:23.534567,VND108232
Celular,4,1500,SP,2025-06-07 22:56:23.534569,VND108233
Monitor,3,1500,SP,2024-07-29 22:56:23.534570,VND108234
Teclado,3,nan,MG,2025-01-06 22:56:23.534572,VND108235
,três,3000,RS,2025-02-28 22:56:23.534573,VND108236
Teclado,-1,1000,SC,2025-03-17 22:56:23.534575,VND108237
Monitor,4,2000,RS,2025-03-24 22:56:23.534576,VND108238
Headset,-1,1500,RS,2024-08-18 22:56:23.534578,VND108239
Monitor,2,mil,CE,2025-03-01 22:56:23.534580,VND108240
Teclado,5,3000,RJ,2024-10-26 22:56:23.534581,VND108241
Teclado,,mil,SP,2025-04-27 22:56:23.534583,VND108242
,,3000,SC,2025-05-01 22:56:23.534584,VND108243
,1,1500,CE,2024-10-19 22:56:23.534586,VND108244
Headset,-1,1500,PR,2024-11-25 22:56:23.534587,VND108245
Monitor,5,1000,PE,2025-02-02 22:56:23.534589,VND108246
,três,3000,RS,2025-03-20 22:56:23.534591,VND108247
Notebook,1,3000,DF,2025-05-12 22:56:23.534592,VND108248
,,2500,BA,2025-02-28 22:56:23.534594,VND108249
Notebook,5,nan,SC,2024-10-10 22:56:23.534595,VND108250
Headset,3,1000,MG,2025-02-06 22:56:23.534597,VND108251
Monitor,2,1500,SP,2024-11-13 22:56:23.534598,VND108252
Monitor,três,mil,,2025-03-31 22:56:23.534600,VND108253
Celular,3,1500,BA,2024-10-08 22:56:23.534601,VND108254
Teclado,2,2000,CE,2025-04-16 22:56:23.534603,VND108255
Tablet,três,nan,BA,2024-10-30 22:56:23.534605,VND108256
,-1,1500,SP,2025-02-23 22:56:23.534606,VND108257
,4,3000,BA,2025-02-03 22:56:23.534608,VND108258
Headset,1,1500,PR,2025-04-17 22:56:23.534610,VND108259
Tablet,1,3000,MG,2025-02-25 22:56:23.534611,VND108260
,4,3000,DF,2025-03-29 22:56:23.534613,VND108261
Tablet,5,1000,SC,2025-06-07 22:56:23.534614,VND108262
Headset,4,1500,SP,2025-05-09 22:56:23.534616,VND108263
Monitor,-1,1000,,2025-03-06 22:56:23.534617,VND108264
Headset,,mil,BA,2025-03-17 22:56:23.534619,VND108265
,4,mil,MG,2025-02-24 22:56:23.534620,VND108266
Tablet,2,nan,SP,2024-11-26 22:56:23.534622,VND108267
Teclado,,3000,MG,2024-08-29 22:56:23.534624,VND108268
,4,mil,BA,2024-11-02 22:56:23.534625,VND108269
,1,nan,RS,2024-10-18 22:56:23.534627,VND108270
Teclado,3,1500,SC,2024-09-29 22:56:23.534628,VND108271
Teclado,2,nan,RJ,2025-04-08 22:56:23.534630,VND108272
Monitor,-1,nan,RJ,2025-03-01 22:56:23.534632,VND108273
,2,1500,SC,2024-08-14 22:56:23.534633,VND108274
Notebook,três,1000,RS,2024-07-23 22:56:23.534635,VND108275
Headset,5,1000,SP,2025-05-05 22:56:23.534636,VND108276
,3,3000,MG,2024-12-30 22:56:23.534638,VND108277
Teclado,2,3000,,2024-12-23 22:56:23.534639,VND108278
Headset,três,1500,RS,2024-11-24 22:56:23.534641,VND108279
,4,1500,RJ,2024-06-27 22:56:23.534642,VND108280
Teclado,2,2500,SP,2024-11-29 22:56:23.534644,VND108281
,2,2500,CE,2024-08-09 22:56:23.534646,VND108282
,2,2000,RS,2025-05-25 22:56:23.534647,VND108283
Monitor,5,mil,RJ,2025-01-26 22:56:23.534649,VND108284
Notebook,2,3000,DF,2024-07-26 22:56:23.534650,VND108285
Notebook,2,nan,BA,2024-10-22 22:56:23.534652,VND108286
Teclado,5,mil,MG,2024-07-07 22:56:23.534654,VND108287
,três,2000,PR,2025-02-26 22:56:23.534655,VND108288
Monitor,,mil,SP,2025-03-31 22:56:23.534657,VND108289
Celular,3,2000,DF,2024-09-19 22:56:23.534659,VND108290
Headset,três,1000,BA,2025-04-15 22:56:23.534660,VND108291
Headset,-1,nan,PR,2025-06-17 22:56:23.534662,VND108292
Tablet,,1000,,2024-07-07 22:56:23.534663,VND108293
Monitor,1,2500,DF,2024-09-23 22:56:23.534665,VND108294
,5,2000,RS,2024-10-12 22:56:23.534667,VND108295
,5,mil,BA,2024-09-15 22:56:23.534668,VND108296
,2,2500,BA,2025-03-21 22:56:23.534671,VND108297
Tablet,2,nan,,2024-07-02 22:56:23.534673,VND108298
Teclado,-1,nan,RJ,2025-01-03 22:56:23.534676,VND108299
,1,3000,PE,2024-11-08 22:56:23.534679,VND108300
Tablet,2,1500,BA,2024-10-22 22:56:23.534681,VND108301
Notebook,4,1000,RJ,2024-10-23 22:56:23.534684,VND108302
Headset,2,3000,CE,2024-12-03 22:56:23.534686,VND108303
,2,mil,DF,2025-02-06 22:56:23.534689,VND108304
Tablet,4,3000,PR,2025-05-28 22:56:23.534692,VND108305
Notebook,1,mil,MG,2025-05-23 22:56:23.534694,VND108306
Monitor,4,1000,PR,2025-03-24 22:56:23.534697,VND108307
Tablet,5,1000,SP,2025-04-04 22:56:23.534700,VND108308
Teclado,4,nan,SP,2024-12-12 22:56:23.534702,VND108309
Teclado,3,nan,BA,2024-08-01 22:56:23.534705,VND108310
Teclado,5,2000,BA,2024-07-08 22:56:23.534708,VND108311
,2,2500,BA,2024-11-20 22:56:23.534711,VND108312
,-1,nan,CE,2025-04-18 22:56:23.534714,VND108313
,5,3000,SC,2024-12-16 22:56:23.534717,VND108314
Headset,1,2000,MG,2025-05-30 22:56:23.534719,VND108315
Tablet,1,mil,SC,2024-08-06 22:56:23.534722,VND108316
Monitor,4,2000,RJ,2024-06-26 22:56:23.534725,VND108317
Tablet,5,3000,RJ,2025-04-21 22:56:23.534727,VND108318
Headset,2,nan,PR,2024-12-25 22:56:23.534730,VND108319
Notebook,1,mil,MG,2024-07-25 22:56:23.534734,VND108320
Headset,,3000,PR,2024-12-14 22:56:23.534736,VND108321
Teclado,2,1500,MG,2024-08-20 22:56:23.534739,VND108322
,,nan,RJ,2025-02-19 22:56:23.534742,VND108323
Notebook,3,2500,BA,2025-03-16 22:56:23.534744,VND108324
,,mil,BA,2025-04-11 22:56:23.534745,VND108325
Teclado,três,3000,MG,2024-08-07 22:56:23.534747,VND108326
Celular,1,nan,CE,2024-08-01 22:56:23.534748,VND108327
Headset,4,1000,SC,2024-10-12 22:56:23.534750,VND108328
Headset,3,1500,RS,2024-08-24 22:56:23.534753,VND108329
Monitor,5,mil,SC,2024-06-29 22:56:23.534756,VND108330
Tablet,2,mil,,2024-12-20 22:56:23.534758,VND108331
Notebook,1,2500,PE,2024-09-12 22:56:23.534761,VND108332
,3,nan,RS,2024-12-22 22:56:23.534764,VND108333
,3,1000,BA,2025-05-21 22:56:23.534766,VND108334
Notebook,três,nan,PR,2024-08-29 22:56:23.534769,VND108335
Monitor,1,1000,RS,2024-06-26 22:56:23.534772,VND108336
